Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Sub_Category,Ship_Mode,Postal_Code,Product_Name
1167,CA-2015-125416,02-11-2015,02-11-2015,Same Day,KC-16540,Kelly Collister,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,447.93,9,0,49.2723,Accessories,Same Day,98115,Logitech K350 2.4Ghz Wireless Keyboard
1168,CA-2017-145226,08-12-2017,10-12-2017,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,0,33.9388,Furnishings,Second Class,10035,"C-Line Cubicle Keepers Polyproplyene Holder W/Velcro Back, 8-1/2X11, 25/Bx"
1169,CA-2017-145226,08-12-2017,10-12-2017,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,272.94,3,0,0,Storage,Second Class,10035,Safco Industrial Wire Shelving System
1170,CA-2017-145226,08-12-2017,10-12-2017,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,19.44,3,0,9.3312,Paper,Second Class,10035,Xerox 1996
1171,CA-2017-145226,08-12-2017,10-12-2017,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,31.92,4,0,8.2992,Storage,Second Class,10035,Iris Project Case
1178,CA-2016-113621,01-12-2016,05-12-2016,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Rockville,Maryland,20852,East,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,172.5,2,0,51.75,Chairs,Standard Class,20852,Harbour Creations Steel Folding Chair
1179,CA-2016-113621,01-12-2016,05-12-2016,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Rockville,Maryland,20852,East,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,179.97,3,0,44.9925,Phones,Standard Class,20852,Jbl Micro Wireless Portable Bluetooth Speaker
1198,CA-2016-130946,08-04-2016,12-04-2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.928,9,0.2,64.7892,Accessories,Standard Class,77041,Kensington Orbit Wireless Mobile Trackball For Pc And Mac
1199,CA-2016-130946,08-04-2016,12-04-2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,95.984,4,0.3,-4.1136,Chairs,Standard Class,77041,Global Chrome Stack Chair
1200,CA-2016-130946,08-04-2016,12-04-2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1088.792,4,0.8,-1850.9464,Binders,Standard Class,77041,Gbc Docubind P400 Electric Binding System
1206,CA-2017-133235,01-08-2017,04-08-2017,First Class,LH-16750,Larry Hughes,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,5,0.2,16.9975,Phones,First Class,28205,Nortel Networks T7316 E Nt8 B27
1223,CA-2016-126004,04-12-2016,05-12-2016,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",113.79,3,0,20.4822,Furnishings,First Class,10024,"Eldon Delta Triangular Chair Mat, 52"" X 58"", Clear"
1224,CA-2016-126004,04-12-2016,05-12-2016,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,78.15,1,0,34.386,Accessories,First Class,10024,Enermax Aurora Lite Keyboard
1225,CA-2016-126004,04-12-2016,05-12-2016,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,1,0.2,0.6048,Binders,First Class,10024,Peel & Stick Add-On Corner Pockets
1226,CA-2016-126004,04-12-2016,05-12-2016,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,40.56,4,0,19.8744,Paper,First Class,10024,Easy-Staple Paper
1227,CA-2016-126004,04-12-2016,05-12-2016,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,182.94,3,0,3.6588,Storage,First Class,10024,Carina Media Storage Towers In Natural & Black
1228,CA-2016-126004,04-12-2016,05-12-2016,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,193.86,2,0,11.6316,Storage,First Class,10024,Fellowes Econo/Stor Drawers
1229,CA-2017-100013,06-11-2017,11-11-2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2,0,7.4872,Envelopes,Standard Class,90045,"#10- 4 1/8"" X 9 1/2"" Security-Tint Envelopes"
1230,CA-2017-100013,06-11-2017,11-11-2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,8.73,1,0,2.9682,Furnishings,Standard Class,90045,Dax Clear Box Frame
1231,CA-2017-100013,06-11-2017,11-11-2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68,2,0,1.7608,Art,Standard Class,90045,Sanford Liquid Accent Tank-Style Highlighters
1253,CA-2015-154956,04-07-2015,09-07-2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,4,0,285.9896,Phones,Standard Class,53209,Mitel Mivoice 5330E Ip Phone
1263,CA-2017-105053,07-07-2017,09-07-2017,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Long Beach,New York,11561,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,17.472,3,0.2,6.3336,Binders,Second Class,11561,Wilson Jones Active Use Binders
1264,CA-2016-155992,01-10-2016,02-10-2016,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350,Central,TEC-PH-10000215,Technology,Phones,Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,69.9,2,0,18.873,Phones,First Class,46350,Plantronics CordlessÂ Phone HeadsetÂ With In-Line Volume - M214C
1265,CA-2016-155992,01-10-2016,02-10-2016,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,5,0,10.881,Furnishings,First Class,46350,Westinghouse Clip-On Gooseneck Lamps
1266,CA-2017-110380,02-09-2017,07-09-2017,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,6.57,3,0,1.7739,Art,Standard Class,94122,Pencil And Crayon Sharpener
1270,CA-2017-100426,04-06-2017,08-06-2017,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Florence,Alabama,35630,South,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾Â” x 11Â”",12.48,2,0,5.616,Paper,Standard Class,35630,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾Â” X 11Â”"
1278,CA-2016-148698,02-05-2016,07-05-2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Houston,Texas,77070,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,3,0.2,5.397,Art,Standard Class,77070,Panasonic Kp-380Bk Classic Electric Pencil Sharpener
1279,CA-2014-163293,08-09-2014,11-09-2014,First Class,KC-16255,Karen Carlisle,Corporate,United States,Macon,Georgia,31204,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,32.97,3,0,12.8583,Accessories,First Class,31204,Memorex Froggy Flash Drive 4 Gb
1280,CA-2014-163293,08-09-2014,11-09-2014,First Class,KC-16255,Karen Carlisle,Corporate,United States,Macon,Georgia,31204,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",83.88,4,0,30.1968,Accessories,First Class,31204,"Maxell 74 Minute Cd-R Spindle, 50/Pack"
1281,CA-2016-160815,05-09-2016,06-09-2016,First Class,TR-21325,Toby Ritter,Consumer,United States,Cedar Rapids,Iowa,52402,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,278.4,3,0,80.736,Phones,First Class,52402,Geemarc Amplipower60
1282,CA-2017-122154,09-04-2017,11-04-2017,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216,South,OFF-LA-10000121,Office Supplies,Labels,Avery 48,15.12,3,0.2,4.914,Labels,First Class,32216,Avery 48
1283,CA-2017-122154,09-04-2017,11-04-2017,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,17.43,1,0.7,-13.363,Binders,First Class,32216,Avery Arch Ring Binders
1284,CA-2017-122154,09-04-2017,11-04-2017,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216,South,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,251.64,3,0.2,88.074,Paper,First Class,32216,Xerox 1915
1285,US-2015-149692,06-12-2015,12-12-2015,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Austin,Texas,78745,Central,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,2.772,7,0.8,-4.851,Binders,Standard Class,78745,Avery Reinforcements For Hole-Punch Pages
1287,CA-2015-124268,04-07-2015,08-07-2015,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,New York City,New York,10035,East,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,15.48,3,0,4.4892,Art,Standard Class,10035,Colorific Watercolor Pencils
1291,CA-2016-163384,10-11-2016,12-11-2016,First Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4,0.2,4.4604,Binders,First Class,94122,"Accohide 3-Ring Binder, Blue, 1"""
1292,CA-2016-163384,10-11-2016,12-11-2016,First Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,32.4,5,0,15.552,Paper,First Class,94122,Xerox 1996
1299,CA-2016-134425,08-12-2016,12-12-2016,Second Class,QJ-19255,Quincy Jones,Corporate,United States,Saint Paul,Minnesota,55106,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5,0,2.299,Phones,Second Class,55106,Motorola Hk250 Universal Bluetooth Headset
1300,CA-2015-121391,04-10-2015,07-10-2015,First Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",26.96,2,0,7.0096,Storage,First Class,94109,"Tenex Personal Project File With Scoop Front Design, Black"
1304,US-2017-126179,03-07-2017,07-07-2017,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,0,5.5177,Furnishings,Standard Class,31907,"Westinghouse Floor Lamp With Metal Mesh Shade, Black"
1305,US-2017-126179,03-07-2017,07-07-2017,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,31907,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,287.97,3,0,77.7519,Phones,Standard Class,31907,Pyle Pmp37Led
1319,CA-2014-160773,01-07-2014,05-07-2014,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Deltona,Florida,32725,South,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2,0.2,71.99,Phones,Standard Class,32725,Wilson Signalboost 841262 Db Pro Amplifier Kit
1320,CA-2014-160773,01-07-2014,05-07-2014,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Deltona,Florida,32725,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,5.184,6,0.7,-3.6288,Binders,Standard Class,32725,Avery Durable Binders
1321,CA-2017-167703,03-02-2017,08-02-2017,Standard Class,MC-17575,Matt Collins,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,5.229,3,0.7,-4.1832,Binders,Standard Class,45231,Fellowes Black Plastic Comb Bindings
1322,CA-2017-167703,03-02-2017,08-02-2017,Standard Class,MC-17575,Matt Collins,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",285.552,2,0.2,35.694,Storage,Standard Class,45231,"Hot File 7-Pocket, Floor Stand"
1323,CA-2017-121804,03-03-2017,08-03-2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Murray,Kentucky,42071,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,5,0,19.656,Appliances,Standard Class,42071,Acco 6 Outlet Guardian Premium Surge Suppressor
1324,CA-2017-162635,09-10-2017,10-10-2017,First Class,EB-14170,Evan Bailliet,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,10.816,4,0.2,3.5152,Paper,First Class,28403,Avoid Verbal Orders Carbonless Minifold Book
1331,CA-2017-127705,02-06-2017,06-06-2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,44052,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97,1,0.4,-0.6435,Phones,Standard Class,44052,Cush Cases Heavy Duty Rugged Cover Case For Samsung Galaxy S5 - Purple
1332,CA-2017-127705,02-06-2017,06-06-2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,44052,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,27.44,2,0.2,2.401,Storage,Standard Class,44052,Advantus Rolling Storage Box
1335,CA-2014-121664,06-05-2014,10-05-2014,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Los Angeles,California,90049,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,140.736,8,0.2,52.776,Binders,Standard Class,90049,Wilson Jones Legal Size Ring Binders
1337,US-2017-123281,02-04-2017,07-04-2017,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Los Angeles,California,90008,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11,3,0,6.5286,Furnishings,Standard Class,90008,Westinghouse Clip-On Gooseneck Lamps
1341,CA-2017-113481,02-01-2017,04-01-2017,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2,0.5,-27.828,Machines,First Class,28540,Cisco Cp-7937G Unified Ip Conference Station Phone
1342,CA-2017-113481,02-01-2017,04-01-2017,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",15.66,5,0.7,-12.528,Binders,First Class,28540,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack"
1343,CA-2017-113481,02-01-2017,04-01-2017,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,28.854,6,0.7,-21.1596,Binders,First Class,28540,Avery Recycled Flexi-View Covers For Binding Systems
1351,CA-2014-153976,03-10-2014,08-10-2014,Second Class,BP-11290,Beth Paige,Consumer,United States,Evanston,Illinois,60201,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",258.279,3,0.3,-70.1043,Chairs,Second Class,60201,"Global High-Back Leather Tilter, Burgundy"
1353,CA-2017-162978,04-05-2017,09-05-2017,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,TEC-PH-10003092,Technology,Phones,Motorola L804,183.96,5,0.2,20.6955,Phones,Standard Class,94109,Motorola L804
1354,CA-2017-162978,04-05-2017,09-05-2017,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,17.61,3,0,8.4528,Paper,Standard Class,94109,Things To Do Today Pad
1355,CA-2017-162978,04-05-2017,09-05-2017,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,1,0.2,11.2839,Tables,Standard Class,94109,Bretford Rectangular Conference Table Tops
1356,US-2014-160444,05-07-2014,05-07-2014,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",220.776,3,0.2,-44.1552,Storage,Same Day,77036,"Gould Plastics 18-Pocket Panel Bin, 34W X 5-1/4D X 20-1/2H"
1357,US-2014-160444,05-07-2014,05-07-2014,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,281.424,11,0.2,-35.178,Storage,Same Day,77036,Fellowes Bankers Box Stor/Drawer Steel Plus
1358,CA-2016-145247,05-05-2016,07-05-2016,First Class,ND-18370,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,40214,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14,3,0,36.4044,Paper,First Class,40214,Xerox 1909
1364,US-2017-155425,10-11-2017,11-11-2017,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,38.388,14,0.7,-25.592,Binders,First Class,85705,Cardinal Easyopen D-Ring Binders
1365,US-2017-155425,10-11-2017,11-11-2017,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,95.994,2,0.7,-63.996,Machines,First Class,85705,Dymo Cardscan Personal V9 Business Card Scanner
1366,US-2017-155425,10-11-2017,11-11-2017,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,239.952,6,0.2,-35.9928,Accessories,First Class,85705,Case Logic 2.4Ghz Wireless Keyboard
1367,US-2017-155425,10-11-2017,11-11-2017,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,201.584,2,0.2,15.1188,Phones,First Class,85705,Adtran 1202752G1
